iceberg_id,timestamp,lat,lon,area_km2,u_wind,v_wind,u_current,v_current,segment_hours,length_km,width_km,sensor
D33C,2026-03-12,-65.9339,-58.2935,105.0,-0.12627792358398438,-4.337961196899414,0.0685607511550188,-0.01198186818510294,48.0,15.0,7.0,ascat
D33C,2026-03-14,-65.9489,-58.1573,105.0,2.381368637084961,-5.479406356811523,0.05441335798241198,0.03794215829111636,48.0,15.0,7.0,ascat
D33C,2026-03-16,-65.9489,-58.1573,105.0,1.0164413452148438,-2.276134490966797,0.012981807114556432,0.00034977076575160027,48.0,15.0,7.0,ascat
D33C,2026-03-18,-65.9489,-58.1573,105.0,-0.8183670043945312,-1.371255874633789,-0.019375675823539495,0.01995059195905924,48.0,15.0,7.0,ascat
D33C,2026-03-20,-66.0112,-58.071749999999994,105.0,-1.035055160522461,-0.7239971160888672,0.01176172902341932,-0.004288210882805288,48.0,15.0,7.0,ascat
D33C,2026-03-22,-66.0028,-57.8786,105.0,4.057543992996216,-3.2383670806884766,0.05596167535986751,0.04139403172302991,48.0,15.0,7.0,ascat
D33C,2026-03-24,-65.99775,-57.8791,105.0,-0.3778038024902344,-3.3215293884277344,0.013245878275483847,-0.031080592423677444,48.0,15.0,7.0,ascat
D33C,2026-03-26,-66.04,-57.95,105.0,-0.28928565979003906,-0.03491401672363281,-0.04353774152696133,0.07207418791949749,48.0,15.0,7.0,nic
D33C,2026-03-30,-65.5218,-57.5423,105.0,-0.025488853454589844,1.3543720245361328,-0.01576514666521689,0.019118049342068844,96.0,15.0,7.0,ascat
D33C,2026-04-01,-65.4675,-57.5133,105.0,-2.2214221954345703,0.8220291137695312,-0.024473635363392532,0.03166998515371233,48.0,15.0,7.0,ascat
D33C,2026-04-03,-65.7531,-58.1364,105.0,-4.1378173828125,7.2750091552734375,-0.036048127454705536,0.04601766384439543,48.0,15.0,7.0,ascat
D33C,2026-04-07,-65.7531,-58.1364,105.0,-1.7692575454711914,-2.7890758514404297,0.009300709614763036,0.012202250072732568,96.0,15.0,7.0,ascat
D33C,2026-04-09,-65.75355,-58.206450000000004,105.0,1.1202869415283203,2.9283695220947266,0.003956798056606203,0.09042358491569757,48.0,15.0,7.0,ascat
D33C,2026-04-11,-65.754,-58.2765,105.0,-4.132698059082031,-1.3580207824707031,0.005507028734427877,-0.02113006275612861,48.0,15.0,7.0,ascat
D33C,2026-04-13,-65.7129,-58.4098,105.0,-3.7403945922851562,-3.8997230529785156,0.02498705475591123,0.029487041756510735,48.0,15.0,7.0,ascat
D33C,2026-04-15,-65.7129,-58.4098,105.0,-3.3508548736572266,0.4226493835449219,0.016922846902161837,0.06960421428084373,48.0,15.0,7.0,ascat
D33C,2026-04-17,-65.64535000000001,-58.2077,105.0,0.03306007385253906,0.30344390869140625,0.017418694507796317,0.04786262032575905,48.0,15.0,7.0,nic
D33C,2026-04-19,-65.62414999999999,-58.187749999999994,105.0,-0.19985008239746094,-2.9591064453125,0.020587526727467775,0.026008828077465296,48.0,15.0,7.0,ascat
D33C,2026-04-21,-65.6158,-58.2003,105.0,-1.4788875579833984,-0.6377658843994141,0.0072941044345498085,0.029948778508696705,48.0,15.0,7.0,ascat
D33C,2026-04-23,-65.5184,-58.1074,105.0,-5.20526123046875,-4.248394012451172,0.004349470138549805,0.06968430994311348,48.0,15.0,7.0,ascat
D33C,2026-04-25,-65.4125,-58.028,105.0,3.7030200958251953,3.9614524841308594,0.04490936594083905,0.15514560788869858,48.0,15.0,7.0,ascat
D33C,2026-04-27,-65.3776,-57.98925,105.0,1.9792976379394531,2.1611671447753906,0.01876420108601451,0.04216876276768744,48.0,15.0,7.0,ascat
D33C,2026-04-29,-65.2851,-57.9168,105.0,1.7789459228515625,0.6724567413330078,0.05364281078800559,0.11200853332411498,48.0,15.0,7.0,ascat
D34,2026-01-01,-67.17,82.04,88.0,-2.7778472900390625,1.7308349609375,-0.013105413876473904,-0.017168376594781876,,11.0,8.0,nic
D34,2026-01-03,-67.1115,81.9267,88.0,-3.2050304412841797,0.6436347961425781,-0.026982994051650167,-0.03266024775803089,48.0,11.0,8.0,ascat
D34,2026-01-07,-67.1115,81.9267,88.0,-5.313871383666992,-0.1442422866821289,-0.016096933570224792,-0.04393428983166814,96.0,11.0,8.0,ascat
D34,2026-01-09,-67.1115,81.9267,88.0,-12.49843978881836,-2.3661060333251953,0.023348872549831867,-0.03273164667189121,48.0,11.0,8.0,ascat
D34,2026-01-11,-67.1115,81.9267,88.0,-12.491151809692383,-2.713817596435547,0.00574535084888339,-0.05686150025576353,48.0,11.0,8.0,ascat
D34,2026-01-13,-67.1115,81.9267,88.0,-10.42300796508789,-1.8579387664794922,-0.02443464659154415,-0.05583583377301693,48.0,11.0,8.0,ascat
D34,2026-01-15,-67.17,82.04,88.0,-7.115924835205078,-0.015697479248046875,-0.024930328829213977,-0.08070654794573784,48.0,11.0,8.0,nic
D34,2026-01-17,-67.1115,81.9267,88.0,-5.40934944152832,0.102386474609375,-0.006694922863971442,-0.05257851490750909,48.0,11.0,8.0,ascat
D34,2026-01-19,-67.1115,81.9267,88.0,-2.9006290435791016,0.6611003875732422,-0.013564237800892442,-0.04497900465503335,48.0,11.0,8.0,ascat
D34,2026-01-21,-67.1115,81.9267,88.0,-4.630832672119141,0.6567535400390625,-0.007893754111137241,-0.04256283619906753,48.0,11.0,8.0,ascat
D34,2026-01-23,-67.1115,81.9267,88.0,1.0175628662109375,1.81915283203125,0.007296545896679163,0.04613215534482151,48.0,11.0,8.0,ascat
D34,2026-01-27,-67.1115,81.9267,88.0,-1.1554155349731445,-0.7113609313964844,0.015023498330265284,-0.007440610323101282,96.0,11.0,8.0,ascat
D34,2026-01-29,-67.17,82.04,88.0,0.5775775909423828,-0.21430587768554688,0.010652035474777222,0.011048697866499424,48.0,11.0,8.0,nic
D34,2026-01-31,-67.1115,81.9267,88.0,-3.3960819244384766,-2.173215866088867,-0.03363236994482577,-0.05241348501294851,48.0,11.0,8.0,ascat
D34,2026-02-02,-67.1115,81.9267,88.0,-1.4210739135742188,2.0857372283935547,-0.004297411302104592,-0.011452802456915379,48.0,11.0,8.0,ascat
D34,2026-02-04,-67.1115,81.9267,88.0,-4.856100082397461,-0.15942764282226562,-0.014162452542223036,-0.07812270522117615,48.0,11.0,8.0,ascat
